,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,filtro,archivo,PERIODO LEGISLATIV0 2021-2022,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,"DECLARACIÓN JURADA SOBRE ASISTENCIA DE LA COMISIÓN INVESTIGADORA MULTIPARTIDARIA ENCARGADA DE EVALUAR, PROPONER, FISCALIZAR E IMPULSAR LA TERCERA ETAPA DEL PROYECTO ESPECIAL CHAVIMOCHIC EN LA REGION LA LIBERTAD ",DECLARACION JURADA SOBRE ASISTENCIA DE LA COMISION ESPECIAL DE SEGUIMIENTO A EMERGENCIAS Y GESTION DE RIESGO DE DESASTRES COVID-19-2021-2026,"AÑO DEL FORTALECIMIENTO DE LA SOBERANÍA NACIONAL
PERIODO LEGISLATIV0 2021-2022                   SEGUNDA LEGISLATURA",Unnamed: 14,Declaración Jurada sobre la asistencia de la Comision Investigadora Multipartidaria que investiga ,"AÑO DEL FORTALECIMIENTO DE LA SOBERANÍA NACIONAL
PERIODO LEGISLATIV0 2021-2022",DECLARACIÓN JURADA SOBRE ASISTENCIA DE LA COMISIÓN AGRARIA PERIODO LEGISLATIV0 2021-2022,DECLARACIÓN JURADA SOBRE ASISTENCIA A LA COMISIÓN INVESTIGADORA MULTIPARTIDARIA ENCARGADA DE INVESTIGAR EL ATENTADO EN VIZCATÁN DEL ENE EL 23 DE MAYO DE 2021,CONGRESO DE LA REPÚBLICA    -   PERIODO LEGISLATIVO 2021 - 22-022,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,          INFORME SESIÓN ELECCIÓN MESA DIRECTIVA E INSTALACIÓN Y (16)SESIONES ORDINARIAS DE LA COMISIÓN AGRARIA 
28,SALUD ,Revilla Villanueva César Manuel,Titular,Fuerza Popular,,23,24,1,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,SALUD ,Sánchez Palomino Roberto Helbert,Titular,Juntos por el Perú,,23,24,,1,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,SALUD ,Varas Meléndez Elías Marcial,Titular,Perú Libre,,23,24,1,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,SALUD ,Infantes Castañeda Mery Eliana,Accesitario,Fuerza Popular,,23,24,1,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,SALUD ,Aguinaga Recuenco Alejandro Aurelio,Accesitaria,Fuerza Popular,,23,24,,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,SALUD ,Bustamante Donayre Ernesto,Accesitario,Fuerza Popular,,23,24,,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,SALUD ,Chacón Trujillo Nilza Merly,Accesitario,Fuerza Popular,,23,24,,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,SALUD ,Hernando Guerra García Campos,Accesitario,Fuerza Popular,,23,24,,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,SALUD ,Eduardo Enrique Castillo Rivas,Accesitario,Fuerza Popular,,23,24,,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,SALUD ,Rosangella Barbarán Reyes,Accesitario,Fuerza Popular,,23,24,,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,SALUD ,Martínez Talavera Pedro Edwin,Accesitario,Acción Popular,,23,24,,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,SALUD ,Camones Soriano Lady Mercedes,Accesitaria,Alanza Progreso,,23,24,,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,SALUD ,Yarrow Lumbreras Norma Martina,Accesitaria,Avanza País,,23,24,,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,SALUD ,Málaga Trillo George Edward,Accesitario,Somos Perú P.Podemos,,23,24,,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,SALUD ,Medina Minaya Esdras Ricardo,Accesitario,Renovación Popular,,23,24,,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,SALUD ,Ciccia Vásquez Miguel Angel,Accesitario,Renovación Popular,,23,24,,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,SALUD ,Yorel  Kira Alcarraz Agüero,Accesitario,Somos Perú P.Podemos,,23,24,1,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,SALUD ,Luque Ibarra Ruth,Accesitaria,Juntos por el Perú,,23,24,,,,Congresistas,ASISTENCIA   VI´GESIMA TERCERA SESIÓN ORD. AREQUIPA  24-05-2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,FISCALIZACIÓN,VENTURA ÁNGEL HÉCTOR JOSÉ ,Presidente,Fuerza Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,1,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,FISCALIZACIÓN,WONG PUJADA ENRIQUE,Vicepresidente,Podemos Perú,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,1,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,FISCALIZACIÓN,REYMUNDO MERCADO EDGARD CORNELIO,Secretario,Juntos por el Perú,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,1,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,FISCALIZACIÓN,ALEGRÍA GARCÍA LUIS ARTURO,Titular,Fuerza Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,1,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,FISCALIZACIÓN,BURGOS OLIVEROS JUAN BARTOLOMÉ,Titular,Avanza País-Partido Integración Social,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,1,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,FISCALIZACIÓN,CUTIPA CCAMA VICTOR RAÚL,Titular,Perú Libre,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,1,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,FISCALIZACIÓN,DÁVILA ATANACIO PASIÓN NEOMÍAS ,Titular,Perú Libre,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,1,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,FISCALIZACIÓN,ELERA GARCÍA WILMAR ALBERTO,Titular,Somos Perú - Partido Morado,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,1,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,FISCALIZACIÓN,MONTALVO CUBAS SEGUNDO TORIBIO,Titular,Perú Libre,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,1,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,FISCALIZACIÓN,MONTEZA FACHO SILVIA MARÍA,Titular,Acción Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,1,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,FISCALIZACIÓN,MOYANO DELGADO MARTHA LUPE,Titular,Fuerza Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,1,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,FISCALIZACIÓN,PADILLA ROMERO JAVIER ROMMEL,Titular,Renovación Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,1,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,FISCALIZACIÓN,REVILLA VILLANUEVA CÉSAR MANUEL,Titular,Fuerza Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,1,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,FISCALIZACIÓN,RUIZ RODRÍGUEZ MAGALY ROSMERY,Titular,Alianza Para el Progreso   ,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,1,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,FISCALIZACIÓN,TORRES SALINAS ROSIO,Titular,Alianza Para el Progreso   ,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,1,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FISCALIZACIÓN,VARAS MELÉNDEZ ELÍAS MARCIAL,Titular,Perú Libre,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,1,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,FISCALIZACIÓN,VÁSQUEZ VELA LUCINDA,Titular,Perú Libre,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,1,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,FISCALIZACIÓN,VERGARA MENDOZA ELVIS HERNÁN,Titular,Acción Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,1,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,FISCALIZACIÓN,ALCARRAZ AGÜERO YOREL KIRA,Accesitaria,Somos Perú - Partido Morado,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,FISCALIZACIÓN,AZURÍN LOAYZA ALFREDO,Accesitario,Somos Perú - Partido Morado,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,FISCALIZACIÓN,BARBARÁN REYES ROSÁNGELLA ANDREA,Accesitario,Fuerza Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,FISCALIZACIÓN,BAZÁN CALDERÓN DIEGO ALONSO FERNANDO,Accesitario,Avanza País,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,FISCALIZACIÓN,"BELLIDO UGARTE, GUIDO ",Accesitario,Perú Libre,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,FISCALIZACIÓN,BUSTAMENTE ERNESTO,Accesitario,Fuerza Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,FISCALIZACIÓN,CASTILLO RIVAS EDUARDO ENRIQUE,Accesitario,Fuerza Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,FISCALIZACIÓN,CORDERO JON TAY MARÍA DEL PILAR ,Accesitaria ,Fuerza Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,FISCALIZACIÓN,CORTEZ AGUIRRE ISABEL,Accesitaria,Juntos por el Perú,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,FISCALIZACIÓN,CHACÓN TRUJILLO NILZA MERLY,Accesitaria,Fuerza Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,FISCALIZACIÓN,ECHAÍZ DE NÚÑEZ IZAGA GLADYS MARGOT,Accesitaria,Alianza Para el Progreso   ,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,FISCALIZACIÓN,GUERRA GARCÍA CAMPOS HERNANDO,Accesitario,Fuerza Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,FISCALIZACIÓN,JUÁREZ GALLEGOS CARMEN PATRICIA,Accesitaria,Fuerza Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,FISCALIZACIÓN,LÓPEZ MORALES JENY LUZ,Accesitaria,Fuerza Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,FISCALIZACIÓN,LÓPEZ UREÑA LLICH FREDY,Accesitario,Acción Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,FISCALIZACIÓN,MEDINA HERMOSILLA ELIZABETH SARA,Accesitaria,Perú Libre,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,FISCALIZACIÓN,MEDINA MINAYA ESDRAS RICARDO,Accesitario,Renovación Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,FISCALIZACIÓN,MORANTE FIGARI JORGE ALBERTO,Accesitario,Fuerza Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,FISCALIZACIÓN,MUÑANTE BARRIOS ALEJANDRO,Accesitario,Renovación Popular,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,FISCALIZACIÓN,"PALACIOS HUAMÁN, MARGOT",Accesitaria,Perú Libre,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,FISCALIZACIÓN,SOTO REYES ALEJANDRO,Accesitario,Alianza Para el Progreso   ,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,FISCALIZACIÓN,"ZEA CHOQUECHAMBI, OSCAR",Accesitario,Perú Libre,SO 013-N PENAL ANCÓN I,2022-05-11 00:00:00,,,,,Congresistas,SO 013-N PENAL ANCÓN I Asistencia.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C.E.M.P.INFANCIA.E.S.,RUÍZ RODRÍGUEZ MAGALY ROSMERY,Presidenta ,Alianza para el Progreso,14va. Sesión Ordinaria  Semipresencial,17.06.22,1,,,,Congresistas,ASISTENCIA 14VA. SES.ORD. SEMIPRESENCIAL 17.06.2022 (6).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C.E.M.P.INFANCIA.E.S.,CÓRDOVA LOBATÓN MARÍA JESSICA,Vicepresidenta ,Avanza País,,,1,,,,Congresistas,ASISTENCIA 14VA. SES.ORD. SEMIPRESENCIAL 17.06.2022 (6).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C.E.M.P.INFANCIA.E.S.,PORTERO LÓPEZ HILDA MARLENY,Secretaria,Acción Popular,,,1,,,,Congresistas,ASISTENCIA 14VA. SES.ORD. SEMIPRESENCIAL 17.06.2022 (6).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C.E.M.P.INFANCIA.E.S.,JÁUREGUI MARTÍNEZ MARÍA DE LOS MILAGROS,Titular,Renovación Popular,,,1,,,,Congresistas,ASISTENCIA 14VA. SES.ORD. SEMIPRESENCIAL 17.06.2022 (6).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C.E.M.P.INFANCIA.E.S.,NIEVES ESMERALDA LIMACHI QUISPE,Titular,Perú Libre,,,1,,,,Congresistas,ASISTENCIA 14VA. SES.ORD. SEMIPRESENCIAL 17.06.2022 (6).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C.E.M.P.INFANCIA.E.S.,SÁNCHEZ PALOMINO ROBERTO HELBERT,Titular,Juntos por el Perú,,,,,1,,Congresistas,ASISTENCIA 14VA. SES.ORD. SEMIPRESENCIAL 17.06.2022 (6).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C.E.M.P.INFANCIA.E.S.,YOREL KIRA ALCARRAZ AGÜERO,Titular,Somos Perú,,,,,1,,Congresistas,ASISTENCIA 14VA. SES.ORD. SEMIPRESENCIAL 17.06.2022 (6).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,SALUD ,Saavedra Casternoque Hitler,Presidente,Somos Perú P.Podemos,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,SALUD ,Julon Irigoin Elva Edhit,Vicepresidente,Alianza para el Progereso,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,SALUD ,Portalatino Ávalos Kelly Roxana,Secretaria,Perú Libre,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,SALUD ,Burgos Oliveros Juan Bartolomé,Titular,Avanza País,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,SALUD ,Córdova Lobatón María Jessica,Titular,Avanza País,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,SALUD ,Cordero Jon Tay María del Pilar,Titular,Fuerza Popular,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,SALUD ,Echeverría Rodríguez Hamlet,Titular,Perú Libre,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SALUD ,Flores Ancachi Jorge Luis,Titular,Acción Popular,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,SALUD ,Huamán Coronado Raúl,Titular,Fuerza Popular,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,SALUD ,Picón Quedo Luis Raúl,Titular,Alianza para el Progereso,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,SALUD ,Muñante Barrios Alejandro,Titular,Renovación Popular,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,SALUD ,Mori Celis Juan Carlos,Titular,Acción Popular,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,SALUD ,Marticorena  Mendoza Jorge Alfonso,Titular,Perú Libre,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,SALUD ,Robles Araujo Silvana Emperatriz,Titular,Perú Libre,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,SALUD ,Revilla Villanueva César Manuel,Titular,Fuerza Popular,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,SALUD ,Sánchez Palomino Roberto Helbert,Titular,Juntos por el Perú,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,SALUD ,Varas Meléndez Elías Marcial,Titular,Perú Libre,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,SALUD ,Infantes Castañeda Mery Eliana,Accesitario,Fuerza Popular,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,SALUD ,Aguinaga Recuenco Alejandro Aurelio,Accesitaria,Fuerza Popular,11,4,,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,SALUD ,Bustamante Donayre Ernesto,Accesitario,Fuerza Popular,11,4,1,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,SALUD ,Chacón Trujillo Nilza Merly,Accesitario,Fuerza Popular,11,4,,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,SALUD ,Hernando Guerra García Campos,Accesitario,Fuerza Popular,11,4,,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,SALUD ,Eduardo Enrique Castillo Rivas,Accesitario,Fuerza Popular,11,4,,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,SALUD ,Rosangella Barbarán Reyes,Accesitario,Fuerza Popular,11,4,,,,,Congresistas,ASISTENCIA  DÉCIMO PRIMERA  SESIÓN ORDINARIA MARTES  04 enero  2022 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
